Año,Min,FG %,3PT%,FT%,Receptions,Assists,BLK(Tapones),STL(Recoveries),PF(Personal Faults),TO(Ball Lost),WinBinary,LocalPoints,VisitorPoints,LebronTeamPoints,OtherTeamPoints,Local_Binary,FG_made,FG_attempted,FT_made,FT_attempted,3PTS_made,3PTS_attempted,AñoMes,Año_rolling_mean_4,FG %_rolling_mean_4,3PT%_rolling_mean_4,FT%_rolling_mean_4,Receptions_rolling_mean_4,Assists_rolling_mean_4,BLK(Tapones)_rolling_mean_4,STL(Recoveries)_rolling_mean_4,PF(Personal Faults)_rolling_mean_4,TO(Ball Lost)_rolling_mean_4,PTS_rolling_mean_4,WinBinary_rolling_mean_4,LocalPoints_rolling_mean_4,VisitorPoints_rolling_mean_4,LebronTeamPoints_rolling_mean_4,OtherTeamPoints_rolling_mean_4,Local_Binary_rolling_mean_4,FG_made_rolling_mean_4,FG_attempted_rolling_mean_4,FT_made_rolling_mean_4,FT_attempted_rolling_mean_4,3PTS_made_rolling_mean_4,3PTS_attempted_rolling_mean_4,three_point_ratio,free_throw_ratio,lebron_team_points_ratio,three_point_ratio_rolling_mean_4,free_throw_ratio_rolling_mean_4,lebron_team_points_ratio_rolling_mean_4,PTS_next_match
2018,38,0.613,0.75,0.7,8,3,1,2,3.0,2.0,1,113,97,97,113,1,19,31,7,10,6,8,2018-11,2018.0,0.55125,0.44225000000000003,0.64475,9.0,6.0,1.0,1.0,2.75,4.25,32.25,0.75,105.0,97.25,98.25,104.0,0.75,11.5,20.5,6.25,9.75,3.0,6.5,0.75,0.7,0.5257731958762887,0.4422619047619048,0.6446969696969697,0.32945439095606777,32.0
2018,36,0.55,0.33299999999999996,0.667,14,7,1,0,3.0,4.0,1,109,105,105,109,1,11,20,8,12,2,6,2018-11,2018.0,0.48125,0.25475000000000003,0.6365000000000001,8.75,5.75,1.25,1.0,2.0,4.75,23.0,0.5,106.0,94.25,103.25,97.0,0.5,8.0,16.5,5.5,8.75,1.5,5.5,0.3333333333333333,0.6666666666666666,0.3047619047619048,0.2547619047619048,0.6363636363636364,0.22792562190152554,22.0
2018,35,0.47100000000000003,0.4,0.667,10,7,1,2,1.0,5.0,1,90,83,83,90,1,8,17,4,6,2,5,2018-11,2018.0,0.48275,0.24300000000000002,0.61975,7.5,5.75,1.0,1.5,1.75,4.75,24.5,0.5,104.75,92.0,101.0,95.75,0.5,9.0,18.25,5.0,8.25,1.5,5.75,0.4,0.6666666666666666,0.26506024096385544,0.24285714285714288,0.6196969696969696,0.25069347904438266,24.0
2018,40,0.5710000000000001,0.28600000000000003,0.545,4,7,1,0,4.0,6.0,0,108,104,108,104,0,8,14,6,11,2,7,2018-11,2018.0,0.50775,0.268,0.5780000000000001,6.25,5.0,1.0,1.0,2.25,4.5,26.0,0.5,110.75,97.0,106.0,101.75,0.5,10.0,19.25,4.5,7.75,1.5,5.5,0.2857142857142857,0.5454545454545454,0.2222222222222222,0.2678571428571429,0.578030303030303,0.2523895838519625,14.0
2018,30,0.33299999999999996,0.0,0.667,7,2,2,2,0.0,4.0,0,117,85,117,85,0,5,15,4,6,0,4,2018-11,2018.0,0.49725,0.2465,0.62925,6.75,5.25,1.0,1.0,1.25,4.25,25.5,0.75,113.75,95.0,103.0,105.75,0.75,10.25,20.0,3.75,6.0,1.25,5.0,0.0,0.6666666666666666,0.11965811965811966,0.24642857142857144,0.6291666666666667,0.2541256949630736,38.0
2018,38,0.556,0.28600000000000003,0.6,9,7,0,2,2.0,4.0,1,104,96,96,104,1,15,27,6,10,2,7,2018-11,2018.0,0.57025,0.35375,0.6355,6.25,6.25,0.5,1.0,1.5,3.75,32.5,1.0,114.75,102.0,102.0,114.75,1.0,12.75,22.25,5.0,7.75,2.0,5.75,0.2857142857142857,0.6,0.3958333333333333,0.3535714285714286,0.635576923076923,0.3171315190308446,28.0
2018,31,0.5710000000000001,0.5,0.5,5,4,1,0,3.0,4.0,1,114,103,103,114,1,12,21,2,4,2,4,2018-11,2018.0,0.54725,0.376,0.65225,6.0,7.25,0.5,1.0,2.0,3.0,31.75,0.75,122.0,108.0,111.25,118.75,0.75,12.25,22.5,5.0,7.5,2.25,6.0,0.5,0.5,0.27184466019417475,0.37589285714285714,0.6522435897435898,0.2839626593817217,22.0
2018,31,0.529,0.2,0.75,6,8,1,0,0.0,5.0,1,120,96,96,120,1,9,17,3,4,1,5,2018-12,2018.0,0.5295,0.251,0.694,6.75,8.5,0.25,1.5,1.75,3.25,29.75,0.75,121.25,104.25,107.5,118.0,0.75,11.5,21.75,5.0,7.25,1.75,5.75,0.2,0.75,0.22916666666666666,0.25089285714285714,0.6939102564102564,0.2728196761513599,42.0
2018,40,0.625,0.429,0.692,5,6,0,2,1.0,2.0,1,121,113,113,121,1,15,24,9,13,3,7,2018-12,2018.0,0.52875,0.34375,0.6315,7.5,9.5,0.0,1.75,1.75,2.5,31.25,0.75,118.25,106.5,109.75,115.0,0.75,11.75,22.25,5.25,8.25,2.5,6.25,0.42857142857142855,0.6923076923076923,0.37168141592920356,0.34375,0.6314102564102564,0.2821946761513599,35.0
2018,37,0.46399999999999997,0.375,0.667,8,11,0,2,4.0,1.0,0,133,120,133,120,0,13,28,6,9,3,8,2018-12,2018.0,0.53925,0.36150000000000004,0.54175,7.5,9.0,0.0,1.75,1.75,2.75,28.0,0.5,119.5,106.0,113.0,112.5,0.5,11.0,20.75,3.5,6.5,2.5,6.0,0.375,0.6666666666666666,0.2631578947368421,0.3616071428571429,0.5416666666666666,0.24681400470874154,20.0
2018,32,0.5,0.0,0.667,8,9,0,2,2.0,5.0,1,111,88,88,111,1,9,18,2,3,0,3,2018-12,2018.0,0.54,0.351,0.54175,8.5,9.0,0.0,1.5,0.75,3.25,25.25,0.75,118.25,101.0,104.75,114.5,0.75,9.5,17.5,4.0,7.25,2.25,5.5,0.0,0.6666666666666666,0.22727272727272727,0.35119047619047616,0.5416666666666666,0.24102453102453103,28.0
2018,38,0.526,0.5710000000000001,0.5,9,12,0,1,0.0,2.0,1,108,105,105,108,1,10,19,4,8,4,7,2018-12,2018.0,0.49325,0.351,0.5,8.0,7.5,0.25,1.0,0.25,3.0,23.5,0.5,122.5,106.5,114.75,114.25,0.5,8.5,17.0,4.25,8.0,2.25,5.25,0.5714285714285714,0.5,0.26666666666666666,0.35119047619047616,0.49999999999999994,0.2095969742063492,29.0
2018,36,0.667,0.5,0.333,5,4,0,2,1.0,3.0,0,126,111,126,111,0,12,18,2,6,3,6,2018-12,2018.0,0.503,0.27975,0.52875,9.0,6.5,0.5,1.0,0.5,3.75,25.5,0.25,124.25,107.75,117.25,114.75,0.25,9.25,18.0,5.25,9.25,1.75,5.25,0.5,0.3333333333333333,0.23015873015873015,0.27976190476190477,0.5288461538461539,0.22119117710489994,24.0
2018,30,0.467,0.33299999999999996,0.667,12,11,0,1,0.0,3.0,1,128,100,100,128,1,7,15,8,12,2,6,2018-12,2018.0,0.43625,0.15475,0.61225,10.75,9.0,0.5,1.0,1.0,3.5,23.75,0.5,120.75,106.0,111.75,115.0,0.5,8.25,18.5,6.25,10.0,1.0,4.75,0.3333333333333333,0.6666666666666666,0.24,0.15476190476190477,0.6121794871794871,0.2165361099498328,13.0
2018,32,0.313,0.0,0.5,6,3,1,0,0.0,4.0,0,128,110,128,110,0,5,16,3,6,0,2,2018-12,2018.0,0.46225,0.17150000000000004,0.6955,11.25,8.0,0.75,1.0,1.0,3.75,23.25,0.25,115.5,105.75,113.5,107.75,0.25,8.5,18.25,5.25,8.0,1.0,4.5,0.0,0.5,0.1015625,0.17142857142857143,0.6955128205128205,0.20793797910871128,36.0
2018,41,0.565,0.28600000000000003,0.615,13,8,1,1,1.0,5.0,0,115,110,115,110,0,13,23,8,13,2,7,2018-12,2018.0,0.52025,0.17150000000000004,0.72675,13.0,8.5,0.5,1.25,1.25,3.25,24.25,0.5,115.25,103.5,106.75,112.0,0.5,8.75,17.0,5.75,8.5,1.0,4.5,0.2857142857142857,0.6153846153846154,0.3130434782608696,0.17142857142857143,0.7267628205128205,0.22462656202950337,22.0
2018,39,0.4,0.0,0.667,12,14,0,2,3.0,2.0,1,112,104,104,112,1,8,20,6,9,0,4,2018-12,2018.25,0.48125,0.14175000000000004,0.7515000000000001,13.25,8.75,0.25,1.25,1.0,3.0,21.25,0.75,117.25,106.0,108.0,115.25,0.75,7.75,16.75,5.0,7.0,0.75,4.25,0.0,0.6666666666666666,0.21153846153846154,0.14166666666666666,0.7514880952380952,0.19636569246428598,22.0
2018,36,0.5710000000000001,0.4,1.0,14,7,1,1,0.0,4.0,0,107,99,107,99,0,8,14,4,4,2,5,2018-12,2018.5,0.527,0.24175000000000002,0.7515,12.0,7.5,0.25,1.0,0.5,4.0,20.25,0.5,123.25,103.5,116.0,110.75,0.5,7.5,14.75,4.0,5.5,1.25,4.5,0.4,1.0,0.205607476635514,0.24166666666666667,0.7514880952380951,0.17656931237378826,17.0
2018,21,0.545,0.0,0.625,13,5,0,1,1.0,2.0,1,127,101,101,127,1,6,11,5,8,0,2,2018-12,2018.75,0.51525,0.26675,0.5515,11.5,8.75,0.0,1.5,1.5,3.75,21.75,0.75,128.75,110.75,121.25,118.25,0.75,8.25,16.5,3.25,5.75,2.0,5.75,0.0,0.625,0.16831683168316833,0.26666666666666666,0.5514880952380952,0.17985494321490975,28.0
2019,43,0.4,0.3,0.818,11,16,1,3,3.0,2.0,0,117,113,117,113,0,8,20,9,11,3,10,2019-02,2019.0,0.46825,0.2,0.66275,10.5,11.25,0.75,2.75,1.75,3.75,27.0,0.25,116.5,109.75,115.25,111.0,0.25,9.5,20.75,6.5,9.25,1.5,6.0,0.3,0.8181818181818182,0.23931623931623933,0.2,0.6628787878787878,0.23550511578960873,29.0
2019,40,0.478,0.0,0.7,12,6,1,1,1.0,4.0,1,111,106,106,111,1,11,23,7,10,0,4,2019-02,2019.0,0.50375,0.23600000000000004,0.552,9.25,9.75,0.75,2.5,1.5,3.75,28.25,0.5,118.5,111.25,115.75,114.0,0.5,10.75,21.75,5.0,8.5,1.75,5.75,0.0,0.7,0.27358490566037735,0.2361111111111111,0.5520833333333333,0.24500378705298587,27.0
2019,39,0.647,0.5,0.333,7,12,1,4,0.0,4.0,0,128,115,128,115,0,11,17,2,6,3,6,2019-02,2019.0,0.51575,0.32975000000000004,0.5770000000000001,8.0,10.75,0.5,2.5,1.75,3.5,28.75,0.25,123.5,114.75,122.0,116.25,0.25,10.5,20.75,5.25,8.5,2.5,6.75,0.5,0.3333333333333333,0.2109375,0.3298611111111111,0.5770833333333334,0.23576786598140295,24.0
2019,40,0.348,0.0,0.8,12,11,0,3,3.0,5.0,0,110,105,110,105,0,8,23,8,10,0,4,2019-02,2019.0,0.4730000000000001,0.31575000000000003,0.601,8.5,11.75,0.25,1.5,2.25,3.25,28.75,0.25,121.0,113.25,119.5,114.75,0.25,10.25,21.75,5.5,8.75,2.75,7.5,0.0,0.8,0.21818181818181817,0.3159722222222222,0.6008928571428571,0.24023688081191144,33.0
2019,37,0.542,0.444,0.375,6,10,1,2,2.0,2.0,1,125,119,119,125,1,13,24,3,8,4,9,2019-02,2019.0,0.5110000000000001,0.35750000000000004,0.56775,7.5,10.5,0.5,1.0,2.25,2.5,29.5,0.25,121.75,113.25,120.25,114.75,0.25,10.5,20.5,5.5,9.25,3.0,8.0,0.4444444444444444,0.375,0.2773109243697479,0.35763888888888884,0.5675595238095239,0.2454259395407932,31.0
2019,39,0.526,0.375,0.8,7,10,0,1,2.0,3.0,0,131,120,131,120,0,10,19,8,10,3,8,2019-03,2019.0,0.52325,0.31800000000000006,0.56775,7.75,9.75,0.5,0.75,2.75,3.0,29.0,0.0,119.25,108.25,119.25,108.25,0.0,10.5,20.0,5.5,9.25,2.5,7.5,0.375,0.8,0.2366412213740458,0.3179563492063492,0.5675595238095239,0.24348951279618228,27.0
2019,41,0.47600000000000003,0.444,0.429,9,16,0,0,2.0,3.0,0,118,109,118,109,0,10,21,3,7,4,9,2019-03,2019.0,0.5329999999999999,0.27425,0.475,8.5,10.25,0.5,0.5,2.25,3.0,28.75,0.0,116.5,105.0,116.5,105.0,0.0,11.25,21.0,4.25,8.5,2.0,6.75,0.4444444444444444,0.42857142857142855,0.2288135593220339,0.27420634920634923,0.47470238095238093,0.24682920745267084,27.0
2019,42,0.5,0.16699999999999998,0.667,8,6,1,1,3.0,2.0,0,113,105,113,105,0,9,18,8,12,1,6,2019-03,2019.0,0.577,0.28825,0.56775,8.75,7.25,0.5,1.0,2.25,3.5,31.0,0.25,117.75,104.5,113.75,108.5,0.25,12.5,21.5,4.5,8.0,1.5,5.5,0.16666666666666666,0.6666666666666666,0.23893805309734514,0.28809523809523807,0.5675595238095239,0.27373796715487264,31.0
2019,31,0.591,0.28600000000000003,0.375,7,7,1,1,4.0,4.0,0,115,99,115,99,0,13,22,3,8,2,7,2019-03,2019.0,0.5825,0.2965,0.54375,7.75,7.25,0.25,1.0,2.0,4.0,31.5,0.25,117.25,102.75,113.25,106.75,0.25,13.25,22.75,3.5,6.75,1.5,5.25,0.2857142857142857,0.375,0.26956521739130435,0.29642857142857143,0.54375,0.2793187691958517,30.0
2019,28,0.565,0.2,0.429,10,12,0,0,0.0,3.0,0,120,107,120,107,0,13,23,3,7,1,5,2019-03,2019.0,0.5405,0.225,0.6615,7.5,7.5,0.25,0.75,1.5,3.5,32.0,0.25,119.5,108.75,115.5,112.75,0.25,12.75,23.75,5.5,8.0,1.0,5.0,0.2,0.42857142857142855,0.25,0.22499999999999998,0.6615384615384615,0.27845972291254173,36.0
2019,33,0.652,0.5,0.8,10,4,0,2,2.0,5.0,1,123,107,107,123,1,15,23,4,5,2,4,2019-03,2019.0,0.47925000000000006,0.21075,0.721,7.25,8.0,0.5,1.0,2.25,4.75,30.75,0.25,117.25,108.5,113.25,112.5,0.25,11.5,24.25,6.75,9.25,1.0,5.5,0.5,0.8,0.3364485981308411,0.21071428571428572,0.721062271062271,0.272266029218848,29.0
2019,32,0.522,0.2,0.571,4,6,0,1,2.0,4.0,0,111,98,111,98,0,12,23,4,7,1,5,2019-03,2019.0,0.41850000000000004,0.21075,0.74325,7.5,9.75,0.75,1.0,2.0,4.5,29.0,0.25,114.25,108.25,113.0,109.5,0.25,10.0,24.0,7.75,10.25,1.25,6.0,0.2,0.5714285714285714,0.26126126126126126,0.21071428571428572,0.7432844932844932,0.2565501061012321,33.0
2019,35,0.423,0.0,0.846,6,8,1,0,2.0,2.0,0,124,123,124,123,0,11,26,11,13,0,6,2019-03,2019.0,0.4255,0.2025,0.6005,8.25,11.75,0.75,1.0,1.75,4.25,27.5,0.5,117.5,110.25,111.75,116.0,0.5,9.75,23.25,6.75,9.0,1.25,6.25,0.0,0.8461538461538461,0.2661290322580645,0.20238095238095238,0.6004273504273504,0.2454800738047847,25.0
2019,37,0.32,0.14300000000000002,0.667,9,14,1,1,3.0,8.0,0,111,106,111,106,0,8,25,8,12,1,7,2019-03,2019.0,0.46449999999999997,0.34525000000000006,0.514,7.5,12.0,0.5,1.0,1.5,5.25,26.0,0.75,118.75,108.25,109.5,117.5,0.75,9.75,21.5,4.25,6.25,2.25,6.5,0.14285714285714285,0.6666666666666666,0.22522522522522523,0.34523809523809523,0.5138888888888888,0.23764346791418162,29.0
2019,35,0.409,0.5,0.889,11,11,1,2,1.0,4.0,1,111,106,106,111,1,9,22,8,9,3,6,2019-03,2018.5,0.5425,0.35950000000000004,0.5972500000000001,9.25,10.75,0.75,0.75,1.5,4.25,27.0,1.0,116.5,106.5,106.5,116.5,1.0,10.75,20.0,3.25,4.25,2.25,6.0,0.5,0.8888888888888888,0.27358490566037735,0.35952380952380947,0.5972222222222222,0.25456948484019853,23.0
2019,34,0.55,0.16699999999999998,0.0,7,14,0,1,1.0,3.0,1,124,106,106,124,1,11,20,0,2,1,6,2019-03,2018.0,0.5965,0.35950000000000004,0.625,7.75,10.0,0.75,0.5,1.75,4.5,25.75,1.0,117.75,104.25,104.25,117.75,1.0,11.0,18.5,1.75,2.5,2.0,5.5,0.16666666666666666,0.0,0.2169811320754717,0.3595238095238095,0.625,0.248028928528197,27.0
2019,32,0.579,0.5710000000000001,0.5,3,9,0,0,1.0,6.0,1,129,115,115,129,1,11,19,1,2,4,7,2019-03,2017.5,0.5922499999999999,0.401,0.83325,7.0,7.0,1.0,0.5,1.5,4.0,25.5,0.75,115.25,101.0,106.25,110.0,0.75,10.25,17.25,3.0,3.5,2.0,4.75,0.5714285714285714,0.5,0.23478260869565218,0.40119047619047615,0.8333333333333334,0.24202925954441679,22.0
2020,28,0.41200000000000003,0.375,0.714,5,5,0,0,2.0,4.0,0,116,109,116,109,0,7,17,5,7,3,8,2020-12,2020.0,0.467,0.34475,0.7445,7.5,6.5,0.25,1.0,1.25,3.75,22.75,0.5,124.0,105.5,109.25,120.25,0.5,8.0,17.0,4.25,5.75,2.5,7.0,0.375,0.7142857142857143,0.1896551724137931,0.34464285714285725,0.7446428571428572,0.20773390777138903,22.0
2020,31,0.444,0.375,0.75,7,10,0,1,0.0,4.0,1,138,115,115,138,1,8,18,3,4,3,8,2020-12,2020.0,0.48350000000000004,0.33425,0.716,7.5,7.25,0.5,1.25,1.0,3.25,23.75,0.75,125.25,105.0,107.0,123.25,0.75,9.0,18.5,3.75,5.25,2.0,5.75,0.375,0.75,0.19130434782608696,0.33422619047619057,0.7160714285714285,0.2210677782193426,18.0
2020,26,0.462,0.2,0.714,9,5,0,1,1.0,4.0,1,127,91,91,127,1,6,13,5,7,1,5,2020-12,2020.25,0.4635,0.34774999999999995,0.7785000000000001,8.5,7.25,0.5,1.5,1.0,3.25,24.75,0.75,118.0,102.0,104.0,116.0,0.75,9.0,19.5,4.75,6.0,2.0,5.5,0.2,0.7142857142857143,0.1978021978021978,0.3476190476190477,0.7785714285714285,0.23634848737932573,29.0
2020,36,0.55,0.429,0.8,9,6,1,2,2.0,3.0,0,115,107,115,107,0,11,20,4,5,3,7,2020-12,2020.5,0.48875,0.42275,0.68325,9.5,8.0,0.5,1.5,1.25,2.75,25.75,0.75,113.25,102.75,104.75,111.25,0.75,9.75,20.25,3.75,5.0,2.5,5.75,0.42857142857142855,0.8,0.25217391304347825,0.4226190476190477,0.6833333333333333,0.24540857622664863,26.0
2020,35,0.478,0.33299999999999996,0.6,5,8,1,1,1.0,2.0,1,121,107,107,121,1,11,23,3,5,1,3,2020-12,2020.75,0.48875,0.37799999999999995,0.73325,10.25,8.25,0.5,1.25,0.75,3.5,25.0,1.0,108.0,99.0,99.0,108.0,1.0,9.75,20.25,3.5,4.5,2.0,5.0,0.3333333333333333,0.6,0.24299065420560748,0.3779761904761906,0.7333333333333333,0.25301727187882256,26.0
2021,36,0.364,0.429,1.0,11,10,0,2,0.0,4.0,1,109,103,103,109,1,8,22,7,7,3,7,2021-01,2021.0,0.5025,0.4375,0.7422500000000001,10.5,9.25,0.25,1.0,1.25,4.0,25.25,0.75,107.25,99.5,101.75,105.0,0.75,9.0,18.25,4.5,6.0,2.75,6.0,0.42857142857142855,1.0,0.2524271844660194,0.4375000000000001,0.7424242424242424,0.24947299815792917,22.0
2021,32,0.563,0.5,0.333,13,8,0,1,2.0,2.0,1,108,94,94,108,1,9,16,1,3,3,6,2021-01,2021.0,0.5425,0.33025000000000004,0.67975,9.5,8.5,0.25,0.5,1.5,4.0,25.75,0.75,109.25,102.5,104.75,107.0,0.75,9.75,18.0,4.25,6.25,2.0,5.5,0.5,0.3333333333333333,0.23404255319148937,0.33035714285714296,0.6799242424242424,0.24723576725881558,26.0
2021,34,0.55,0.25,1.0,12,7,1,1,0.0,6.0,1,94,92,92,94,1,11,20,3,3,1,4,2021-01,2021.0,0.5185000000000001,0.24700000000000003,0.7215,8.0,8.25,0.5,0.5,1.5,4.0,24.75,0.75,112.25,104.5,106.75,110.0,0.75,9.25,17.75,4.75,7.0,1.5,5.5,0.25,1.0,0.2826086956521739,0.24702380952380962,0.7215909090909091,0.23284277601976677,27.0
2021,35,0.5329999999999999,0.5710000000000001,0.636,6,12,0,0,3.0,4.0,0,118,109,118,109,0,8,15,7,11,4,7,2021-01,2021.0,0.506,0.2955,0.5965,7.0,7.75,0.5,0.25,1.5,3.75,24.75,0.75,118.0,106.5,108.75,115.75,0.75,9.0,17.75,4.5,7.25,2.25,6.75,0.5714285714285714,0.6363636363636364,0.2288135593220339,0.2956349206349207,0.5965909090909091,0.22719060210672332,28.0
2021,34,0.524,0.0,0.75,7,7,0,0,1.0,4.0,1,117,115,115,117,1,11,21,6,8,0,5,2021-01,2021.0,0.48525000000000007,0.30899999999999994,0.625,7.0,6.5,0.5,0.25,1.25,3.25,24.5,1.0,120.5,104.0,104.0,120.5,1.0,9.25,19.0,3.5,5.5,2.5,7.0,0.0,0.75,0.24347826086956523,0.3090277777777779,0.625,0.23564377793278052,18.0
2021,30,0.467,0.16699999999999998,0.5,7,7,1,1,2.0,2.0,1,120,102,102,120,1,7,15,3,6,1,6,2021-01,2021.0,0.49050000000000005,0.39225,0.6875,7.25,7.5,0.5,0.5,1.75,3.0,22.75,1.0,119.25,99.0,99.0,119.25,1.0,8.0,16.5,3.75,5.25,3.0,7.25,0.16666666666666666,0.5,0.17647058823529413,0.3923611111111112,0.6875,0.23003737061012605,26.0
2021,29,0.5,0.444,0.5,8,5,1,0,0.0,5.0,1,117,100,100,117,1,10,20,2,4,4,9,2021-01,2021.0,0.4675,0.422,0.71875,6.75,7.0,0.25,0.5,1.5,3.75,23.0,0.75,118.0,101.75,102.25,117.5,0.75,7.75,16.75,4.25,5.75,3.25,7.5,0.4444444444444444,0.5,0.26,0.422123015873016,0.71875,0.22722407137738948,26.0
2021,27,0.45,0.625,0.75,6,7,0,0,2.0,2.0,1,128,99,99,128,1,9,20,3,4,5,8,2021-01,2021.0,0.4725000000000001,0.46099999999999997,0.84375,6.25,7.75,0.25,0.75,2.0,3.25,25.0,0.75,117.0,103.25,103.75,116.5,0.75,8.5,18.0,4.25,5.25,3.75,7.75,0.625,0.75,0.26262626262626265,0.46101190476190484,0.84375,0.24241275062267248,21.0
2021,31,0.545,0.33299999999999996,1.0,8,11,0,1,3.0,3.0,1,112,95,95,112,1,6,11,7,7,2,6,2021-01,2021.0,0.4537500000000001,0.30474999999999997,0.8125,7.5,7.5,0.25,1.25,1.75,4.25,22.75,0.75,110.25,101.0,101.5,109.75,0.75,7.75,17.0,4.75,6.25,2.5,6.25,0.3333333333333333,1.0,0.22105263157894736,0.30476190476190484,0.8125,0.22397840718832904,19.0
2021,38,0.375,0.28600000000000003,0.625,5,5,0,1,1.0,5.0,0,115,113,115,113,0,6,16,5,8,2,7,2021-01,2021.0,0.5002500000000001,0.38050000000000006,0.6875,7.5,6.25,0.75,1.5,1.25,4.25,29.0,0.75,111.0,104.25,104.75,110.5,0.75,11.0,20.75,3.25,5.0,3.75,7.5,0.2857142857142857,0.625,0.16521739130434782,0.3805194805194806,0.6875,0.2751967307750737,34.0
2021,38,0.52,0.6,1.0,6,8,1,1,2.0,3.0,1,113,106,106,113,1,13,25,2,2,6,10,2021-01,2021.0,0.5427500000000001,0.40900000000000003,0.713,7.75,6.75,0.75,1.25,1.75,3.75,32.75,0.75,109.0,102.5,102.75,108.75,0.75,12.5,22.25,4.0,5.75,3.75,7.0,0.6,1.0,0.32075471698113206,0.40909090909090917,0.7130681818181819,0.3133316352854353,17.0
2021,29,0.375,0.0,0.625,11,6,0,2,1.0,6.0,1,101,90,90,101,1,6,16,5,8,0,2,2021-01,2021.0,0.518,0.384,0.62975,8.0,7.25,0.5,1.25,1.75,3.5,29.75,0.5,107.5,99.0,103.0,103.5,0.5,11.25,20.75,4.0,6.0,3.25,6.5,0.0,0.625,0.18888888888888888,0.38409090909090915,0.6297348484848485,0.2845448251990308,46.0
2021,38,0.731,0.636,0.5,8,6,2,2,1.0,3.0,1,115,108,108,115,1,19,26,1,2,7,11,2021-01,2021.0,0.52725,0.47500000000000003,0.6234999999999999,7.0,7.5,0.75,0.75,2.25,3.25,30.75,0.5,106.25,100.25,104.25,102.25,0.5,11.5,21.0,3.5,5.25,4.25,8.75,0.6363636363636364,0.5,0.42592592592592593,0.4750000000000001,0.6234848484848484,0.2925857608715454,34.0
2021,39,0.545,0.4,0.727,6,7,0,0,3.0,3.0,0,107,106,107,106,0,12,22,8,11,2,5,2021-01,2021.0,0.4487500000000001,0.39925,0.703,6.75,8.25,0.5,0.75,2.0,3.0,24.5,0.5,104.25,98.0,102.0,100.25,0.5,8.0,17.5,5.5,7.5,3.0,7.5,0.4,0.7272727272727273,0.3177570093457944,0.39924242424242434,0.703030303030303,0.23913458242036698,22.0
2021,36,0.42100000000000004,0.5,0.667,7,10,0,1,2.0,2.0,0,107,92,107,92,0,8,19,2,3,4,8,2021-01,2021.0,0.47050000000000003,0.39925,0.64625,7.75,9.0,0.75,0.75,1.5,2.75,22.75,0.75,106.0,94.75,98.5,102.25,0.75,8.0,16.75,3.75,5.25,3.0,7.5,0.5,0.6666666666666666,0.205607476635514,0.3992424242424244,0.6462121212121212,0.2322759752452087,21.0
2021,37,0.41200000000000003,0.364,0.6,7,7,1,0,3.0,5.0,1,96,95,95,96,1,7,17,3,5,4,11,2021-01,2021.0,0.49025,0.3815,0.64625,7.25,9.25,0.75,1.5,1.75,4.0,25.5,1.0,113.0,104.0,104.0,113.0,1.0,9.25,18.5,4.25,6.0,2.75,7.25,0.36363636363636365,0.6,0.22105263157894736,0.3813852813852815,0.6462121212121212,0.24482759445842323,21.0
2021,38,0.41700000000000004,0.33299999999999996,0.818,7,9,1,2,0.0,2.0,1,107,99,99,107,1,5,12,9,11,2,6,2021-02,2021.0,0.51225,0.34049999999999997,0.69625,9.0,10.5,1.0,2.0,1.75,4.0,27.25,1.0,118.75,108.25,108.25,118.75,1.0,10.25,19.75,4.5,6.0,2.25,7.0,0.3333333333333333,0.8181818181818182,0.21212121212121213,0.3404761904761906,0.6962121212121212,0.2520644365636864,27.0
2021,35,0.632,0.4,0.5,10,10,1,0,1.0,2.0,1,114,93,93,114,1,12,19,1,2,2,5,2021-02,2021.0,0.5205,0.34049999999999997,0.74175,8.75,10.0,0.75,2.0,2.25,4.75,28.25,1.0,120.5,111.75,111.75,120.5,1.0,11.25,21.75,3.25,4.25,2.5,7.75,0.4,0.5,0.2903225806451613,0.3404761904761906,0.7416666666666667,0.2543438680466577,33.0
2021,46,0.5,0.429,0.667,5,11,0,4,3.0,7.0,1,135,129,129,135,1,13,26,4,6,3,7,2021-02,2021.0,0.5125,0.303,0.7775000000000001,8.5,9.5,0.5,2.5,2.5,5.5,28.5,1.0,120.75,114.75,114.75,120.75,1.0,10.5,20.75,5.25,7.25,2.25,7.5,0.42857142857142855,0.6666666666666666,0.2558139534883721,0.30297619047619057,0.7773809523809525,0.24842988955203402,28.0
2021,43,0.5,0.2,0.8,14,12,2,2,3.0,5.0,1,119,112,112,119,1,11,22,4,5,2,10,2021-02,2021.0,0.5125,0.19574999999999998,0.7535000000000001,9.75,9.0,0.75,1.5,2.25,4.0,25.75,0.75,117.5,108.75,113.0,113.25,0.75,9.5,18.75,5.25,7.5,1.5,7.0,0.2,0.8,0.25,0.19583333333333344,0.7535714285714286,0.22955836839305577,25.0
2021,41,0.45,0.33299999999999996,1.0,6,7,0,2,2.0,5.0,1,114,113,113,114,1,9,20,4,4,3,9,2021-02,2021.0,0.55,0.20825,0.741,9.5,7.75,0.5,1.0,1.75,4.0,26.25,0.75,115.75,106.75,111.0,111.5,0.75,10.0,18.25,5.0,7.25,1.25,5.5,0.3333333333333333,1.0,0.22123893805309736,0.20833333333333343,0.7410714285714286,0.23917375300844038,28.0
